all_tokens_per_s_e2e,all_tokens_per_s_e2e_q25,all_tokens_per_s_e2e_q75,context_length,decode_device,decode_energy_net_psys_j,decode_energy_net_psys_j_q25,decode_energy_net_psys_j_q75,decode_ms,decode_ms_q25,decode_ms_q75,decode_tokens_per_s,decode_tokens_per_s_q25,decode_tokens_per_s_q75,e2e_speedup_vs_gpu,end_to_end_ms,end_to_end_ms_q25,end_to_end_ms_q75,energy_net_psys_j,energy_net_psys_j_q25,energy_net_psys_j_q75,energy_reduction_vs_gpu,family,fastest_e2e,handoff_plus_first_decode_ms,handoff_plus_first_decode_ms_q25,handoff_plus_first_decode_ms_q75,internal_overhead_ms,lowest_energy,mode,model,model_label,output_tokens_per_s_e2e,output_tokens_per_s_e2e_q25,output_tokens_per_s_e2e_q75,precision,prefill_device,prefill_energy_net_psys_j,prefill_energy_net_psys_j_q25,prefill_energy_net_psys_j_q75,prefill_tokens_per_s,prefill_tokens_per_s_q25,prefill_tokens_per_s_q75,repeats,route,route_label,size_b,steady_tpot_ms,steady_tpot_ms_q25,steady_tpot_ms_q75,steady_tpot_p95_ms,steady_tpot_p95_ms_q25,steady_tpot_p95_ms_q75,ttft_ms,ttft_ms_q25,ttft_ms_q75
487.08810928674905,483.1400672766115,489.7764094975662,1024,NPU,30.241540385929476,30.07987703915596,30.399870734779622,1472.499178,1472.386358,1514.0101544999998,10.186762902220105,9.914916723458596,10.18754351163878,0.949967143267049,2102.289053,2090.812933,2119.60972,51.82984807263372,51.07475836656299,52.30109249696879,0.203042367861635,Qwen2.5,False,103.587636,103.343637,142.3081965,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,7.610751707605454,7.5490635511970545,7.652756398399472,FP16,iGPU,21.91163438025128,20.994881327407033,22.062885108962686,1660.4529404286563,1630.4933846355866,1697.0857346633275,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,3.0,97.750102,97.70124425,97.83212674999999,98.4875902,98.29367895,99.01323395,607.063275,594.2362655,618.426575
462.94000328706386,454.7061880095938,463.2915947193371,1024,NPU,30.241540385929476,30.07987703915596,30.399870734779622,1472.499178,1472.386358,1514.0101544999998,10.186762902220105,9.914916723458596,10.18754351163878,0.9028711316123569,2211.949697,2210.272324,2252.7423335,51.049921114854904,50.60905824675217,51.057816044193146,0.21503485413404744,Qwen2.5,False,103.587636,103.343637,142.3081965,0.0,True,measured,qwen25_3b,Qwen2.5 3B,7.233437551360373,7.104784187649903,7.238931167489643,FP16,NPU,20.491720031225135,20.370850858746067,20.65794530941352,1365.8280464846407,1364.5012113635582,1367.3977162352335,3,npu_full,Whole NPU,3.0,97.750102,97.70124425,97.83212674999999,98.4875902,98.29367895,99.01323395,738.013839,737.1676259999999,738.732179
481.5733156734379,478.92934672651717,481.7015360392026,1024,iGPU,43.1229998117395,42.09350625683534,43.334353260390316,1390.0422509999999,1387.9118485,1400.9999685,10.791038897709017,10.707293359903568,10.807628278604277,0.9392116502984035,2126.363664,2125.7978144999997,2138.1675944999997,63.372981498006496,62.6305823937698,63.70520411913638,0.025550273552379266,Qwen2.5,False,110.586364,107.9654845,111.99283550000001,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,7.524583057397467,7.483271042601831,7.526586500612541,FP16,NPU,20.491720031225135,20.370850858746067,20.65794530941352,1365.8280464846407,1364.5012113635582,1367.3977162352335,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,3.0,90.976238,90.66058025000001,91.04845574999999,95.74199429999999,95.41095737499998,96.798083775,738.013839,737.1676259999999,738.732179
727.0726149942805,725.5438326720061,733.3742421990551,2048,iGPU,44.037910885957885,43.51381434808664,44.24791144996723,1521.5263540000003,1521.4281465,1524.0231115000001,9.858521320098015,9.84239684144253,9.85915772427815,1.0,2816.7750480000004,2792.7776905,2822.722764,91.30615653603783,89.48061312461171,91.31300907224337,0.0,Qwen2.5,True,113.84433100000001,113.2854395,119.05460550000001,0.0,False,measured,qwen25_3b,Qwen2.5 3B,5.680254804642816,5.668311192750048,5.729486267180118,FP16,iGPU,46.848244522061265,45.756798212515726,47.06509762227614,1568.8106920415082,1561.555574394189,1602.2692557587686,3,gpu_full,Whole iGPU,3.0,99.86533,99.2980655,99.88143000000001,104.039077,103.99117665,104.07479005,1295.2486940000001,1268.754579,1301.2946175000002
725.3636541083213,724.3423142292802,725.8263632571832,2048,NPU,29.45873941343495,28.743222847982786,29.74625687573174,1528.162692,1526.103467,1552.858049,9.815708810668962,9.662051614427256,9.82897138692405,0.9976495320402452,2823.411386,2821.612628,2827.3980844999996,74.87595080459188,74.50002106049851,76.09583793255571,0.1799463076179434,Qwen2.5,False,134.185059,133.730439,157.284578,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,5.66690354772126,5.6589243299162515,5.6705184629467436,FP16,iGPU,46.848244522061265,45.756798212515726,47.06509762227614,1568.8106920415082,1561.555574394189,1602.2692557587686,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,3.0,99.4194085,99.33907400000001,99.550228,100.32548745,100.00277105,100.393350875,1295.2486940000001,1268.754579,1301.2946175000002
673.3848738937401,670.9894262949213,676.3158387916992,2048,NPU,29.45873941343495,28.743222847982786,29.74625687573174,1528.162692,1526.103467,1552.858049,9.815708810668962,9.662051614427256,9.82897138692405,0.9261590383225164,3041.351357,3028.2278589999996,3052.2479519999997,74.0294116716735,72.20316558915493,74.23449914619869,0.18921774302859118,Qwen2.5,False,134.185059,133.730439,157.284578,0.0,True,measured,qwen25_3b,Qwen2.5 3B,5.260819327294844,5.242104892929072,5.28371749056015,FP16,NPU,43.995637333644986,43.172425278875366,44.48824227046694,1362.7887796789769,1352.824214487296,1365.2972295643517,3,npu_full,Whole NPU,3.0,99.4194085,99.33907400000001,99.550228,100.32548745,100.00277105,100.393350875,1491.060119,1488.32563,1502.124392
679.8588365278691,677.3581368054959,679.890328270369,2048,iGPU,44.037910885957885,43.51381434808664,44.24791144996723,1521.5263540000003,1521.4281465,1524.0231115000001,9.858521320098015,9.84239684144253,9.85915772427815,0.9350631869599673,3012.390058,3012.250534,3023.5525385,87.9705650175043,87.3888451277933,88.00205661855358,0.03653194532634829,Qwen2.5,False,113.84433100000001,113.2854395,119.05460550000001,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,5.311397160373978,5.291860443792936,5.311643189612258,FP16,NPU,43.995637333644986,43.172425278875366,44.48824227046694,1362.7887796789769,1352.824214487296,1365.2972295643517,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,3.0,99.86533,99.2980655,99.88143000000001,104.039077,103.99117665,104.07479005,1491.060119,1488.32563,1502.124392
876.8859758392337,875.6457288420556,888.4147311662165,4096,iGPU,41.61464016584719,41.53019814672665,42.85032895261487,1430.1355159999998,1424.74451,1430.5531849999995,10.48851653020552,10.485455162324818,10.528354143165284,1.0,4671.074817999999,4611.2358619999995,4677.7002185,156.04669809514434,154.98019578291135,158.8095087872635,0.0,Qwen2.5,True,115.762957,115.3336545,119.953497,0.0,False,measured,qwen25_3b,Qwen2.5 3B,3.4253358431220065,3.42049112828928,3.470370043618033,FP16,iGPU,114.60094196753823,113.44999763618469,116.04362185376917,1259.2188538799617,1254.4233390183695,1283.1913430639618,3,gpu_full,Whole iGPU,3.0,92.687543,92.273866,92.77256249999999,100.3072394,98.29813765,100.356425,3240.103964,3180.682677,3252.5380395
843.946891305637,839.2756928816987,851.1201421379162,4096,NPU,30.782031961134198,30.596247476806816,31.669824624353048,1642.7416909999997,1628.0118475000002,1646.8706005000001,9.131076469404587,9.108240976025336,9.214446473562187,0.9624362968035017,4853.3859680000005,4812.823434000001,4880.549887,145.01140496001767,144.93403777621037,146.639869330576,0.07071788938717727,Qwen2.5,False,205.440954,193.873883,213.41842350000002,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,3.2966675441626445,3.2784206753191354,3.3246880552262352,FP16,iGPU,114.60094196753823,113.44999763618469,116.04362185376917,1259.2188538799617,1254.4233390183695,1283.1913430639618,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,3.0,102.098412,101.98185075,102.19718950000001,103.19750105,102.936983825,103.788693575,3240.103964,3180.682677,3252.5380395
791.831206974761,788.0202505582045,794.1395649859398,4096,NPU,30.782031961134198,30.596247476806816,31.669824624353048,1642.7416909999997,1628.0118475000002,1646.8706005000001,9.131076469404587,9.108240976025336,9.214446473562187,0.9030036159683477,5172.819616,5157.8271485000005,5197.9575355,131.26549072083276,131.13414926132015,131.75081211012662,0.15880635525656595,Qwen2.5,False,205.440954,193.873883,213.41842350000002,0.0,True,measured,qwen25_3b,Qwen2.5 3B,3.09309065224516,3.078204103742986,3.1021076757263275,FP16,NPU,100.59234480932811,99.65010912129449,101.0232231738072,1155.7818514728679,1148.9842086185654,1155.8678499210394,3,npu_full,Whole NPU,3.0,102.098412,101.98185075,102.19718950000001,103.19750105,102.936983825,103.788693575,3530.077925,3529.8153009999996,3551.0869350000003
825.719296441737,822.2769284821427,826.6445504624144,4096,iGPU,41.61464016584719,41.53019814672665,42.85032895261487,1430.1355159999998,1424.74451,1430.5531849999995,10.48851653020552,10.485455162324818,10.528354143165284,0.9416495635609555,4960.523530999999,4954.97748,4981.377495999999,142.0381009369342,141.18030726802112,143.78911010730152,0.08977182682628027,Qwen2.5,False,115.762957,115.3336545,119.953497,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,3.225466001725535,3.21201925188337,3.229080275243806,FP16,NPU,100.59234480932811,99.65010912129449,101.0232231738072,1155.7818514728679,1148.9842086185654,1155.8678499210394,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,3.0,92.687543,92.273866,92.77256249999999,100.3072394,98.29813765,100.356425,3530.077925,3529.8153009999996,3551.0869350000003
885.4299468098451,885.1146566899524,895.7496768679362,8192,iGPU,47.00718435008983,46.32170295571602,47.510705234558955,1545.6796530000001,1533.8569539999999,1547.1532425,9.70446882113418,9.695234573694833,9.779850182263372,1.0,9252.002408,9146.626189999999,9255.299274,318.80381272461636,316.7465021804097,321.3544898898683,0.0,Qwen2.5,True,131.406359,130.64529349999998,135.692465,0.0,False,measured,qwen25_3b,Qwen2.5 3B,1.7293553648629787,1.7287395638475633,1.7495110876326878,FP16,iGPU,270.7895866055883,269.2357969458508,274.5292660496832,1060.9469989685113,1058.8735899593285,1076.0768113839117,3,gpu_full,Whole iGPU,3.0,99.441204,98.57963075,99.513441,107.64871504999999,107.460514375,107.72995429999999,7706.322755,7599.4729475,7721.44232
864.6006953051458,863.0714018207941,872.6720282748306,8192,NPU,33.946561884203355,32.33718064269972,34.61702311699953,1771.969294999999,1770.270304499999,1790.2900224999994,8.465157969907148,8.37940825708966,8.473290083584455,0.9764755511379007,9474.894068999998,9388.063979499999,9491.712624499998,301.62856917031655,301.57297758855043,307.59249950694516,0.0538740217926309,Qwen2.5,False,250.5723,249.529976,269.1960525,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,1.6886732330178629,1.6856863316812385,1.7044375552242785,FP16,iGPU,270.7895866055883,269.2357969458508,274.5292660496832,1060.9469989685113,1058.8735899593285,1076.0768113839117,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,3.0,108.125211,108.08177275,108.156571,110.94088165,110.91701512499999,110.98606692499999,7706.322755,7599.4729475,7721.44232
769.4641418033639,768.1946853991192,771.4571795208947,8192,NPU,33.946561884203355,32.33718064269972,34.61702311699953,1771.969294999999,1770.270304499999,1790.2900224999994,8.465157969907148,8.37940825708966,8.473290083584455,0.8690288199260714,10646.370058,10618.9363375,10663.9925095,276.93145829420837,275.7152032005781,278.7892887981194,0.13134207546814203,Qwen2.5,False,250.5723,249.529976,269.1960525,0.0,True,measured,qwen25_3b,Qwen2.5 3B,1.502859651959695,1.5003802449201546,1.5067523037517474,FP16,NPU,243.77114870575178,242.70756132508222,245.23585306178947,921.4466493619024,921.3741459785514,924.0613990247903,3,npu_full,Whole NPU,3.0,108.125211,108.08177275,108.156571,110.94088165,110.91701512499999,110.98606692499999,8873.004211,8847.967757,8873.702487
787.9624107510581,787.0098957119808,789.0196553069318,8192,iGPU,47.00718435008983,46.32170295571602,47.510705234558955,1545.6796530000001,1533.8569539999999,1547.1532425,9.70446882113418,9.695234573694833,9.779850182263372,0.8899206691506683,10396.435018,10382.522987,10409.033030499999,291.78537482477986,289.53278516526734,292.74655829634844,0.0847494189888347,Qwen2.5,False,131.406359,130.64529349999998,135.692465,0.0,False,overhead_free_oracle,qwen25_3b,Qwen2.5 3B,1.5389890834981603,1.5371287025624625,1.5410540142713511,FP16,NPU,243.77114870575178,242.70756132508222,245.23585306178947,921.4466493619024,921.3741459785514,924.0613990247903,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,3.0,99.441204,98.57963075,99.513441,107.64871504999999,107.460514375,107.72995429999999,8873.004211,8847.967757,8873.702487
260.75245999447395,260.27774358407356,261.5592795172896,1024,iGPU,86.79918936284363,85.74216183178399,87.05131822123104,2804.853869,2804.7814875000004,2808.821415,5.34787218891652,5.340328811433944,5.348010202163604,1.0,3927.0962200000004,3915.019744,3934.2718755,132.8522017517532,131.33742346136717,134.39923450420244,0.0,Qwen2.5,True,194.39052800000002,194.27981200000002,198.3308715,0.0,False,measured,qwen25_7b,Qwen2.5 7B,4.0742571874136555,4.066839743501149,4.08686374245765,FP16,iGPU,46.053012388909565,45.59526162958316,47.34791628297139,898.0858630919743,895.5907303191804,908.0219549834039,3,gpu_full,Whole iGPU,7.0,186.323086,186.13135925,186.55247525,187.25145110000003,186.6876767,187.75809557500003,1122.3871139999999,1110.2382564999998,1125.5228419999999
242.47208956107463,241.14167400118953,242.64069810864748,1024,NPU,52.346727874052846,51.74495114628571,54.25023546272402,3094.914167,3094.7110365,3133.4247405,4.8466610673536,4.787817592065784,4.846979213151203,0.9298937757527321,4223.166476,4220.2338785,4246.5955945000005,100.98954805108606,98.63511666993068,101.59815174569542,0.2398353454480604,Qwen2.5,False,213.00904400000002,212.45307200000002,246.69054150000002,0.0,True,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,3.788626399391791,3.7678386562685864,3.791260907947617,FP16,iGPU,46.053012388909565,45.59526162958316,47.34791628297139,898.0858630919743,895.5907303191804,908.0219549834039,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,7.0,205.83404,205.77235474999998,206.12990075,206.5551994,206.36039689999998,207.17913145,1122.3871139999999,1110.2382564999998,1125.5228419999999
205.28812655271398,203.9786309227805,205.49707062529035,1024,NPU,52.346727874052846,51.74495114628571,54.25023546272402,3094.914167,3094.7110365,3133.4247405,4.8466610673536,4.787817592065784,4.846979213151203,0.7872912361289499,4988.111184,4983.044554,5020.340609500001,104.30911227310798,102.39025491443726,105.18933223341892,0.21484844889496568,Qwen2.5,False,213.00904400000002,212.45307200000002,246.69054150000002,0.0,False,measured,qwen25_7b,Qwen2.5 7B,3.207626977386156,3.1871661081684453,3.2108917285201617,FP16,NPU,49.91580914233469,49.62201613979134,50.93909677069491,535.2978603368659,533.8081652392121,535.6435568612792,3,npu_full,Whole NPU,7.0,205.83404,205.77235474999998,206.12990075,206.5551994,206.36039689999998,207.17913145,1883.063757,1881.8492390000001,1888.3335175
218.4406177360475,218.00852157950575,218.49386490500473,1024,iGPU,86.79918936284363,85.74216183178399,87.05131822123104,2804.853869,2804.7814875000004,2808.821415,5.34787218891652,5.340328811433944,5.348010202163604,0.8377317619196262,4687.772863,4686.6307265,4697.0825509999995,136.71499850517833,135.36417797157532,137.99041499192595,-0.029075895638094984,Qwen2.5,False,194.39052800000002,194.27981200000002,198.3308715,0.0,False,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,3.413134652125742,3.4063831496797774,3.413966639140699,FP16,NPU,49.91580914233469,49.62201613979134,50.93909677069491,535.2978603368659,533.8081652392121,535.6435568612792,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,7.0,186.323086,186.13135925,186.55247525,187.25145110000003,186.6876767,187.75809557500003,1883.063757,1881.8492390000001,1888.3335175
399.4671220941392,397.44183146141114,402.4430246331002,2048,iGPU,86.60482368795958,86.54403195809756,88.02092407292153,2798.967763,2791.9427665000003,2802.1561045,5.359118528725976,5.353027761500256,5.372636984930659,1.0,5126.829936,5089.1973904999995,5153.089132499999,187.82896060698425,186.08959630468215,188.02331934598294,0.0,Qwen2.5,True,199.299217,197.535943,201.2887685,0.0,False,measured,qwen25_7b,Qwen2.5 7B,3.1208368913604625,3.1050143082922745,3.1440861299460954,FP16,iGPU,98.78065362709816,98.32382270062134,100.00239527306141,872.9039131132442,864.4209279957477,884.6911249767875,3,gpu_full,Whole iGPU,7.0,185.658828,184.875764,185.846622,186.86304305000002,186.3178438,187.170955575,2327.862173,2297.254624,2350.933028
372.3360851857694,370.8124795013037,373.1089320129022,2048,NPU,56.2966653795337,55.071985480478574,58.26919664207003,3172.544802,3172.1674315,3191.7825215000003,4.728065618031263,4.699739044758417,4.728628149741116,0.932081927628637,5500.406975,5489.0371455,5523.1004594999995,157.52080229855835,154.61754982706316,158.27159191513144,0.16136041114470667,Qwen2.5,False,262.7809,259.80020149999996,278.6357845,0.0,False,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,2.9088756655138233,2.896972496103935,2.9149135313507983,FP16,iGPU,98.78065362709816,98.32382270062134,100.00239527306141,872.9039131132442,864.4209279957477,884.6911249767875,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,7.0,208.02285700000002,207.901767,208.03618675,209.2143584,208.609963225,209.366780475,2327.862173,2297.254624,2350.933028
294.41761434710696,293.4802642549705,294.59558145213634,2048,NPU,56.2966653795337,55.071985480478574,58.26919664207003,3172.544802,3172.1674315,3191.7825215000003,4.728065618031263,4.699739044758417,4.728628149741116,0.7370258979103765,6956.105546,6951.9058545,6978.393921,157.51794815752865,157.41612531313348,162.6573135078748,0.1613756065704839,Qwen2.5,False,262.7809,259.80020149999996,278.6357845,0.0,True,measured,qwen25_7b,Qwen2.5 7B,2.300137612086773,2.292814564491957,2.301527980094815,FP16,NPU,103.67064257610521,102.34413983265489,105.6127967648599,536.9531182202691,536.5743433596591,537.6041281979026,3,npu_full,Whole NPU,7.0,208.02285700000002,207.901767,208.03618675,209.2143584,208.609963225,209.366780475,3784.315485,3779.738423,3786.98877
311.5027963022717,311.14636704516874,311.5134741136706,2048,iGPU,86.60482368795958,86.54403195809756,88.02092407292153,2798.967763,2791.9427665000003,2802.1561045,5.359118528725976,5.353027761500256,5.372636984930659,0.779795830678807,6574.579825,6574.3544745,6582.1198779999995,190.15388280434075,188.88817179075244,193.5729291079194,-0.012377868619638521,Qwen2.5,False,199.299217,197.535943,201.2887685,0.0,False,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,2.4336155961114976,2.430830992540381,2.4336990165130516,FP16,NPU,103.67064257610521,102.34413983265489,105.6127967648599,536.9531182202691,536.5743433596591,537.6041281979026,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,7.0,185.658828,184.875764,185.846622,186.86304305000002,186.3178438,187.170955575,3784.315485,3779.738423,3786.98877
488.51211749912517,488.44667300157835,493.3107617133511,4096,iGPU,89.51436478792222,89.01565000218648,89.62790710226865,2854.9520820000007,2854.68296,2855.3304425,5.254028638369279,5.253332518057384,5.254524002663129,1.0,8384.643601,8303.8683315,8385.7671675,320.48796452606746,317.6113090734332,321.2715341199631,0.0,Qwen2.5,True,209.129247,207.3933045,210.9861555,0.0,False,measured,qwen25_7b,Qwen2.5 7B,1.9082504589809577,1.9079948164124154,1.9269951629427777,FP16,iGPU,231.97102930961674,228.48211675690027,232.25588411777665,737.9359947373357,737.7356443602816,748.9497237643218,3,gpu_full,Whole iGPU,7.0,188.47727250000003,188.40073825000002,188.802173,190.72192264999998,190.219103625,191.32966362500002,5528.934798,5448.807011000001,5530.436725
463.49974318821296,462.6830044220927,467.16701920538037,4096,NPU,59.09135056654719,58.426419839359525,62.635880219149875,3330.77203,3319.475541,3333.6006774999996,4.503460418454397,4.49964235404687,4.518838452798773,0.9487988661592268,8837.11385,8768.282552,8852.740913499998,291.17361407593637,290.45306624886246,291.40285178421004,0.09146786679955576,Qwen2.5,False,330.0977,316.156475,332.4441515,0.0,True,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,1.8105458718289569,1.8073554860237997,1.824871168771017,FP16,iGPU,231.97102930961674,228.48211675690027,232.25588411777665,737.9359947373357,737.7356443602816,748.9497237643218,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,7.0,214.40785449999998,214.3305785,214.41199475,215.12930295,215.090931,215.477234925,5528.934798,5448.807011000001,5530.436725
351.7051022920916,351.33951940482234,351.86968882500855,4096,NPU,59.09135056654719,58.426419839359525,62.635880219149875,3330.77203,3319.475541,3333.6006774999996,4.503460418454397,4.49964235404687,4.518838452798773,0.7199516443780363,11646.120495,11640.675586,11658.251374,297.0032745093148,293.463646088685,297.54450137030153,0.07327791560435493,Qwen2.5,False,330.0977,316.156475,332.4441515,0.0,False,measured,qwen25_7b,Qwen2.5 7B,1.373848055828483,1.3724199976750873,1.3744909719726897,FP16,NPU,232.16252855588326,231.49269659672274,235.57845311031213,489.9693413393484,489.7664708099305,490.31413684737333,3,npu_full,Whole NPU,7.0,214.40785449999998,214.3305785,214.41199475,215.12930295,215.090931,215.477234925,8327.051625,8321.200045,8330.5022765
366.278078330661,366.1775043386084,366.4911951418228,4096,iGPU,89.51436478792222,89.01565000218648,89.62790710226865,2854.9520820000007,2854.68296,2855.3304425,5.254028638369279,5.253332518057384,5.254524002663129,0.7497829945463266,11182.760428,11176.261365499999,11185.832719000002,320.679463772334,320.62188891325565,324.5941031124986,-0.0005975239867421767,Qwen2.5,False,209.129247,207.3933045,210.9861555,0.0,False,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,1.4307737434791445,1.430380876322689,1.4316062310227453,FP16,NPU,232.16252855588326,231.49269659672274,235.57845311031213,489.9693413393484,489.7664708099305,490.31413684737333,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,7.0,188.47727250000003,188.40073825000002,188.802173,190.72192264999998,190.219103625,191.32966362500002,8327.051625,8321.200045,8330.5022765
495.6334444277145,475.5958651940599,497.919334381965,8192,iGPU,90.73110662146432,90.37310044848437,91.60280656391917,3003.313819000001,2998.7200885,3015.9008465000015,4.994483062377571,4.9737249486687,5.002145834896865,1.0,16528.343864,16452.810916000002,17255.337555,616.5810162520157,611.4555356138947,635.3122916265785,0.0,Qwen2.5,True,235.474582,235.0273355,249.6081695,0.0,False,measured,qwen25_7b,Qwen2.5 7B,0.9680340711478799,0.9288981742071483,0.9724986999647753,FP16,iGPU,526.5659219765113,520.2107352229555,544.9391911780941,604.0984634963498,574.9643291451038,608.2942150922063,3,gpu_full,Whole iGPU,7.0,196.93333750000002,196.81365750000003,197.04648200000003,200.4805697,199.683263125,200.726778025,13534.217505999999,13441.503799999999,14256.6174665
479.4822518429388,460.82962272897976,481.77565696697746,8192,NPU,63.42603255009427,62.03692961217753,64.35928274428575,3550.8778619999975,3549.189182,3562.6464129999986,4.22430750449732,4.21039922053839,4.226318357939814,0.9674130291925218,17085.095367999995,17004.150212999997,17805.806648499998,587.2137486507721,583.1809150293245,606.9761207902717,0.047629211453439124,Qwen2.5,False,402.618993,402.290937,415.835902,0.0,True,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,0.9364887731307399,0.9000578568925386,0.9409680800136279,FP16,iGPU,526.5659219765113,520.2107352229555,544.9391911780941,604.0984634963498,574.9643291451038,608.2942150922063,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,7.0,224.522828,224.4906115,224.76623325,225.88628919999996,225.71495657499997,226.15309994999998,13534.217505999999,13441.503799999999,14256.6174665
362.49185878054215,362.21315259659804,362.6111245029458,8192,NPU,63.42603255009427,62.03692961217753,64.35928274428575,3550.8778619999975,3549.189182,3562.6464129999986,4.22430750449732,4.21039922053839,4.226318357939814,0.7313708605743808,22599.128233000003,22591.697641500003,22616.530602,593.999688863384,589.3421377157467,598.0619848365291,0.036623455463964616,Qwen2.5,False,402.618993,402.290937,415.835902,0.0,False,measured,qwen25_7b,Qwen2.5 7B,0.7079919116807464,0.7074475636652305,0.708224852544816,FP16,NPU,528.7071559249067,526.3719579093777,533.7027020922433,429.14968292690077,428.7963053040074,429.6212280163815,3,npu_full,Whole NPU,7.0,224.522828,224.4906115,224.76623325,225.88628919999996,225.71495657499997,226.15309994999998,19051.627731,19030.7399085,19067.34142
371.4360331188454,371.2489461358507,371.5759354151222,8192,iGPU,90.73110662146432,90.37310044848437,91.60280656391917,3003.313819000001,2998.7200885,3015.9008465000015,4.994483062377571,4.9737249486687,5.002145834896865,0.7494168065024863,22054.941550000003,22046.640755,22066.061508500003,621.1816624312808,617.6167583003169,625.3055086561624,-0.007461543670661097,Qwen2.5,False,235.474582,235.0273355,249.6081695,0.0,False,overhead_free_oracle,qwen25_7b,Qwen2.5 7B,0.7254610021852449,0.7250955979215834,0.7257342488576606,FP16,NPU,528.7071559249067,526.3719579093777,533.7027020922433,429.14968292690077,428.7963053040074,429.6212280163815,3,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,7.0,196.93333750000002,196.81365750000003,197.04648200000003,200.4805697,199.683263125,200.726778025,19051.627731,19030.7399085,19067.34142
1865.9776733621134,1813.3958628807559,1873.3180723564947,1024,iGPU,11.52495659412336,11.232866270786444,11.749462124924928,304.252731,297.17532800000004,310.35582550000004,49.30111868083774,48.35031790623841,50.503898346549306,1.0,548.773983,546.632063,565.1615905000001,19.008366268236916,18.873820535060823,19.184268749006918,0.0,Llama 3.2,True,32.335183,28.476062,36.0558015,0.0,True,measured,llama32_1b,Llama 3.2 1B,29.15590114628302,28.33431035751181,29.27059488057023,INT8,iGPU,7.7984988544351985,7.4164487334728095,7.816856745044378,3896.765737786216,3849.621962995231,4046.3075668165106,3,gpu_full,Whole iGPU,1.0,18.722242,18.680516750000002,18.731333499999998,20.45485955,20.2223636,23.408128325,258.676058,249.456735,261.883168
154.8934310361304,153.14876428659807,155.0796921616685,1024,NPU,86.3934543023654,85.34153316470083,88.97143070680744,6345.906671,6341.1830549999995,6434.513251999999,2.3637284280508135,2.331620801672016,2.365490507573279,0.08300926278343078,6610.996948999999,6603.066223,6687.177097,94.22866893801896,93.15838990974521,96.40623733088943,-3.9572208157349946,Llama 3.2,False,428.263869,427.56293949999997,512.7273015000001,0.0,False,overhead_free_oracle,llama32_1b,Llama 3.2 1B,2.4202098599395376,2.392949441978095,2.4231201900260704,INT8,iGPU,7.7984988544351985,7.4164487334728095,7.816856745044378,3896.765737786216,3849.621962995231,4046.3075668165106,3,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.0,422.7833595,422.41823225,422.849783,423.48913335,423.4693372,424.7582149,258.676058,249.456735,261.883168
145.0257437591238,143.2417535050367,145.09140887487865,1024,NPU,86.3934543023654,85.34153316470083,88.97143070680744,6345.906671,6341.1830549999995,6434.513251999999,2.3637284280508135,2.331620801672016,2.365490507573279,0.07772104984397635,7060.815366,7057.621244999999,7149.862622999999,97.75641667800228,96.67973852350553,100.58658423217739,-4.1428100289372995,Llama 3.2,False,428.263869,427.56293949999997,512.7273015000001,0.0,False,measured,llama32_1b,Llama 3.2 1B,2.2660272462363094,2.2381523985161986,2.267053263669979,INT8,NPU,11.362962375636888,11.338205358804714,11.615153525369948,1408.2341661842079,1406.0985378702533,1409.1022140954415,3,npu_full,Whole NPU,1.0,422.7833595,422.41823225,422.849783,423.48913335,423.4693372,424.7582149,715.7900470000001,715.349371,716.878866
